Timestamp,RA,Dec
02:17.4,166.8082556,-0.720777671
02:17.5,166.8082556,-0.720777671
02:17.6,167.3629672,-0.720753411
02:17.7,167.3629672,-0.720753411
02:17.8,167.3629672,-0.720753411
02:18.0,167.7585034,-0.720737361
02:18.0,167.7585034,-0.720737361
02:18.1,168.2254047,-0.720719728
02:18.2,168.2254047,-0.720719728
02:18.3,168.5572561,-0.720708057
02:18.5,168.5572561,-0.720708057
02:18.6,168.7856915,-0.720700437
02:18.7,168.7856915,-0.720700437
02:18.8,169.0616108,-0.720691677
02:18.9,169.0616108,-0.720691677
02:19.1,169.3306122,-0.720683608
02:19.2,169.3306122,-0.720683608
02:19.4,169.5327844,-0.720677845
02:19.4,169.5327844,-0.720677845
02:19.5,169.5327844,-0.720677845
02:19.6,169.7199915,-0.720672744
02:19.7,169.7199915,-0.720672744
02:19.8,169.9072333,-0.720667861
02:19.9,169.9072333,-0.720667861
02:20.0,169.9072333,-0.720667861
02:20.1,170.0488155,-0.720664323
02:20.3,170.0488155,-0.720664323
02:20.3,170.1333022,-0.720662278
02:20.5,170.1333022,-0.720662278
02:20.6,170.1729468,-0.720661341
02:20.7,170.1729468,-0.720661341
02:20.9,170.1983735,-0.720660759
02:20.9,170.1983735,-0.720660759
02:21.0,170.1983735,-0.720660759
02:21.1,170.2000754,-0.720660748
02:21.2,170.2000754,-0.720660748
02:21.4,170.2000744,-0.720660771
02:21.4,170.2000744,-0.720660771
02:21.6,170.2000732,-0.720660795
02:21.7,170.2000732,-0.720660795
02:21.8,170.2000732,-0.720660795
02:21.9,170.2000716,-0.72066083
02:22.0,170.2000716,-0.72066083
02:22.1,170.2000706,-0.720660852
02:22.2,170.2000706,-0.720660852
02:22.3,170.2000706,-0.720660852
02:22.4,170.2000693,-0.72066088
02:22.6,170.2000693,-0.72066088
02:22.7,170.2000682,-0.720660901
02:22.8,170.2000682,-0.720660901
02:22.9,170.200067,-0.720660927
02:23.0,170.200067,-0.720660927
02:23.2,170.2000659,-0.720660951
